Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.4_PICK & PLACE\Lion_Tracker_V1.4_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       24/03/20
Time:       13:06
Revision:   cf541743ba889e7ad45d1ffd7f3943996e9aff3d
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"Fiducal_8","FIDUCAL","133.5200","5.1100","133.5200","5.1100","133.5200","5.1100","BottomLayer","90","Comment"
"Fiducal_5","FIDUCAL","12.0500","97.1100","12.0500","97.1100","12.0500","97.1100","BottomLayer","90","Comment"
"Fiducal_7","FIDUCAL","12.0500","5.1800","12.0500","5.1800","12.0500","5.1800","BottomLayer","90","Comment"
"Fiducal_6","FIDUCAL","133.0700","97.1400","133.0700","97.1400","133.0700","97.1400","BottomLayer","90","Comment"
"Fiducal_1","FIDUCAL","12.0000","97.1100","12.0000","97.1100","12.0000","97.1100","TopLayer","90","Comment"
"Fiducal_4","FIDUCAL","133.5200","4.9100","133.5200","4.9100","133.5200","4.9100","TopLayer","90","Comment"
"Fiducal_2","FIDUCAL","133.1000","97.1100","133.1000","97.1100","133.1000","97.1100","TopLayer","90","Comment"
"Fiducal_3","FIDUCAL","12.0000","5.1800","12.0000","5.1800","12.0000","5.1800","TopLayer","90","Comment"
"R1","RES0402","14.0802","48.3898","14.0802","48.3898","14.5802","48.3898","BottomLayer","180","0R"
"R18","RES0402","28.8902","70.3398","28.8902","70.3398","28.3902","70.3398","BottomLayer","360","10k"
"U7","WLP-6","22.7000","36.1200","22.7000","36.1200","22.9000","35.7200","BottomLayer","90","MAX38640AENT+"
"C7","CAP0402","20.0902","74.6298","20.0902","74.6298","19.6102","74.6298","BottomLayer","360","3.9pF"
"U10","LGA-12","26.0000","73.8300","26.0000","73.8300","25.2500","73.0800","BottomLayer","360","LIS2DW12TR"
"C6","CAP0402","29.5100","73.1100","29.5100","73.1100","29.5100","73.5900","BottomLayer","270","100nF"
"C5","CAP0603","28.0900","73.3700","28.0900","73.3700","28.0900","72.6200","BottomLayer","90","10uF"
"A2","SR42I010-L","26.7800","86.3600","26.7800","86.3600","21.7300","82.0600","BottomLayer","180","SR42I010-L"
"A1","MPA-184","22.0347","51.9232","20.9347","50.8232","22.0347","51.9232","TopLayer","0","MPA-184 1594MHz"
"C33","CAP0603","26.1802","53.0498","26.1802","53.0498","26.1802","53.7998","BottomLayer","270","4u7/16V"
"U1","S-LGA51","15.6600","53.9100","15.6600","53.9100","13.6600","51.9100","BottomLayer","360","Ublox ZOE-M8Q"
"U14","PWSON-6","15.2102","78.5198","15.2102","78.5198","14.5102","78.0198","BottomLayer","90","BQ29700DSET"
"T6","SOT23-3AL","12.2802","82.4798","12.2802","82.4798","11.3102","83.4498","BottomLayer","270","SI2374DS-T1-GE3"
"T5","SOT23-3AL","12.2702","78.9198","12.2702","78.9198","13.2402","77.9498","BottomLayer","90","SI2374DS-T1-GE3"
"R36","RES0402","18.1202","77.5898","18.1202","77.5898","18.6202","77.5898","BottomLayer","180","2.2k"
"R35","RES0402","19.2302","78.6898","19.2302","78.6898","18.7302","78.6898","BottomLayer","360","330R"
"C45","CAP0402","19.2502","79.8098","19.2502","79.8098","18.7702","79.8098","BottomLayer","360","100nF"
"U13","SOT23-5","25.0002","25.9598","25.0002","25.9598","23.6502","25.0098","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","16.7202","19.3798","16.7202","19.3798","17.4702","17.9298","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","12.2102","17.0948","12.2102","17.0948","13.1802","16.1248","BottomLayer","90","DMG2302UK-7"
"R34","RES0402","22.3502","21.0398","22.3502","21.0398","22.3502","20.5398","BottomLayer","90","10k"
"R33","RES0402","22.3502","23.0298","22.3502","23.0298","22.3502","22.5298","BottomLayer","90","165k"
"R31","RES0402","12.1702","13.7748","12.1702","13.7748","11.6702","13.7748","BottomLayer","360","100R"
"R30","RES0402","17.8802","24.9798","17.8802","24.9798","17.3802","24.9798","BottomLayer","360","10k"
"R29","RES0402","27.6102","25.8698","27.6102","25.8698","27.6102","26.3698","BottomLayer","270","2k"
"R28","RES0402","20.2202","24.9898","20.2202","24.9898","19.7202","24.9898","BottomLayer","360","52.3k"
"R27","RES0402","14.5002","17.5198","14.5002","17.5198","14.5002","18.0198","BottomLayer","270","1M/0402"
"L6","SRN5020TA","12.9002","21.7498","12.9002","21.7498","12.9002","19.9498","BottomLayer","90","SRN5020TA-220M"
"F1","FUSE0603","24.8902","23.5098","24.8902","23.5098","25.7902","23.5098","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","24.4902","19.2198","24.4902","19.2198","24.4902","21.1848","BottomLayer","270","SMAJ28A"
"D3","MB1S","29.1002","20.1298","29.1002","20.1298","27.8302","23.3798","BottomLayer","0","MB1S"
"C43","CAP0402","17.7902","16.9098","17.7902","16.9098","18.2702","16.9098","BottomLayer","180","1uF"
"C42","CAP0603","18.4802","22.9098","18.4802","22.9098","18.4802","22.1598","BottomLayer","90","10uF"
"C41","CAP0603","20.0002","22.8998","20.0002","22.8998","20.0002","22.1498","BottomLayer","90","10uF"
"C40","CAP0402","21.8002","25.0598","21.8002","25.0598","21.8002","25.5398","BottomLayer","270","1uF"
"C39","CAP0402","16.6502","22.5698","16.6502","22.5698","17.1302","22.5698","BottomLayer","180","100nF"
"C32","CAP0805","21.8102","18.1298","21.8102","18.1298","21.8102","19.0798","BottomLayer","270","10uF /35V"
"C31","CAP0805","19.6602","18.1198","19.6602","18.1198","19.6602","19.0698","BottomLayer","270","10uF /35V"
"U4","Lora_Module_ES0","21.7505","63.1919","21.5302","63.4500","29.0362","62.1313","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","16.9067","57.0000","16.9067","57.0000","17.6067","57.0000","BottomLayer","180","9HT11-32.768KEZC-T"
"U9","SOT23-3AL","31.0502","39.5798","31.0502","39.5798","32.0202","40.5498","BottomLayer","180","DRV5032FBDBZR"
"U8","VDFN_2x2","28.1302","53.1298","28.1302","53.1298","27.3802","54.1798","BottomLayer","360","MCP1810T"
"U6","DSBGA-6","12.7900","68.8500","12.7900","68.8500","13.1900","68.6500","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","13.6800","66.8400","13.6800","66.8400","14.1800","67.3900","BottomLayer","270","HHM22106C1"
"U3","QFN-12","17.1402","73.9200","17.1402","73.9198","16.1782","73.4198","BottomLayer","90","PE64102"
"U2","uDFN-6","15.6900","50.6000","15.6900","50.6000","15.9900","51.1000","BottomLayer","270","MAX2659"
"T3","VMT6","13.7400","72.5300","13.7400","72.5300","13.2400","72.1000","BottomLayer","90","VT6M1T2CR"
"T2","VMT6","28.7602","33.0698","28.7602","33.0698","29.2602","33.4998","BottomLayer","270","VT6M1T2CR"
"T1","SOT-563","14.0300","58.2400","14.0300","58.2400","13.5300","58.9150","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","22.3902","37.5498","22.3902","37.5498","22.8902","37.5498","BottomLayer","180","768k"
"R23","RES0402","21.5402","34.1898","21.5402","34.1898","21.5402","33.6898","BottomLayer","90","100R"
"R21","RES0402","12.3200","71.0300","12.3200","71.0300","12.3200","70.5300","BottomLayer","90","100R"
"R20","RES0402","13.9000","71.0000","13.9000","71.0000","14.4000","71.0000","BottomLayer","180","100k"
"R19","RES0402","12.2200","66.3400","12.2200","66.3400","12.2200","66.8400","BottomLayer","270","50R"
"R17","RES0402","27.4102","67.6798","27.4102","67.6798","27.0567","68.0333","BottomLayer","315","10k"
"R15","RES0402","27.2102","30.9298","27.2102","30.9298","27.2102","30.4298","BottomLayer","90","390R"
