Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\04_OUTPUT_FILES\Lion tracker_V0_PICK & PLACE\Lion tracker_V0_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       27/09/19
Time:       15:31
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"U14","PWSON-6","26.3000","17.6000","26.3000","17.6000","26.8000","16.9000","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","29.0000","14.5000","29.0000","14.5000","28.0300","13.5300","BottomLayer","360","SI2374DS-T1-GE3"
"T5","SOT23-3AL","29.0000","17.8000","29.0000","17.8000","28.0300","16.8300","BottomLayer","360","SI2374DS-T1-GE3"
"R36","RES0402","29.6000","20.2000","29.6000","20.2000","29.6000","19.7000","BottomLayer","90","2.2k"
"R35","RES0402","27.3000","20.2000","27.3000","20.2000","27.3000","19.7000","BottomLayer","90","330R"
"C45","CAP0402","28.4500","20.2000","28.4500","20.2000","28.4500","20.6800","BottomLayer","270","100nF"
"TAB3","WP-SMBU","15.0000","15.0000","15.1100","14.8500","15.0000","15.0000","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","26.2000","15.0000","26.0800","15.0700","26.2000","15.0000","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","21.6042","25.2068","21.6042","25.2068","22.9542","24.2568","TopLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","18.8704","21.8929","18.8704","21.8929","18.1204","23.3429","BottomLayer","360","MCP16311T-E/MNY"
"T4","SOT23-3AL","20.9000","29.0000","20.9000","29.0000","19.9300","28.0300","BottomLayer","360","DMG2302UK-7"
"R34","RES0402","21.2700","30.0800","21.2700","30.0800","20.7700","30.0800","TopLayer","360","10k"
"R33","RES0402","23.3100","30.0800","23.3100","30.0800","22.8100","30.0800","TopLayer","360","165k"
"R32","RES0402","18.1000","30.0000","18.1000","30.0000","18.6000","30.0000","BottomLayer","180","100k"
"R31","RES0402","24.0600","30.2202","24.0600","30.2202","24.5600","30.2202","BottomLayer","180","100R"
"R30","RES0402","24.6750","21.1889","24.6750","21.1889","25.1750","21.1889","BottomLayer","180","10k"
"R29","RES0402","18.8342","24.7330","18.8342","24.7330","18.8342","25.2330","TopLayer","270","2k"
"R28","RES0402","24.2000","19.6000","24.2000","19.6000","24.2000","20.1000","BottomLayer","270","52.3k"
"R27","RES0402","22.9000","27.8000","22.9000","27.8000","22.9000","28.3000","BottomLayer","270","10k"
"L6","SRN5020TA","19.7604","15.9629","19.7604","15.9629","17.9604","15.9629","BottomLayer","360","SRN5020TA-220M"
"F1","FUSE0603","27.6455","30.1300","27.6455","30.1300","28.5455","30.1300","TopLayer","180","750mA"
"D4","SOD-523","21.0800","27.6500","21.7800","27.6500","21.7800","27.6500","TopLayer","180","BZX585-C15,115"
"D3","MB1S","27.3200","24.3900","27.3200","24.3900","28.5900","27.6400","TopLayer","180","MB1S"
"C44","CAP0402","21.2900","28.9500","21.2900","28.9500","20.8100","28.9500","TopLayer","360","100nF"
"C43","CAP0402","16.5000","22.9000","16.5000","22.9000","16.5000","22.4200","BottomLayer","90","1uF"
"C42","CAP0603","22.7204","20.2029","22.7204","20.2029","22.7204","20.9529","BottomLayer","270","10uF"
"C41","CAP0603","21.1404","20.2229","21.1404","20.2229","21.1404","20.9729","BottomLayer","270","10uF"
"C40","CAP0402","24.2342","24.7330","24.2342","24.7330","24.2342","25.2130","TopLayer","270","1uF"
"C39","CAP0402","16.7000","19.9000","16.7000","19.9000","16.7000","20.3800","BottomLayer","270","100nF"
"C32","CAP1206","21.4804","24.1729","21.4804","24.1729","21.4804","22.6229","BottomLayer","90","10uF /50V"
"C31","CAP1206","23.9204","24.1829","23.9204","24.1829","23.9204","22.6329","BottomLayer","90","10uF /50V"
"R26","RES0402","27.8745","54.5500","27.8745","54.5500","27.8745","54.0500","BottomLayer","90","0R"
"U4","Lora_Module_ES0","20.3875","60.6810","20.3600","61.0200","15.9850","54.7800","TopLayer","90","CMWX1ZZABZ"
"A1","MPA-184","21.6100","41.6100","20.5100","40.5100","21.6100","41.6100","TopLayer","360","MPA-184 1594MHz"
"X1","9HT11","13.4100","37.0800","13.4100","37.0800","12.7100","37.0800","BottomLayer","360","9HT11-32.768KEZC-T"
"U11","LGA-12","15.2200","71.3200","15.2200","71.3200","14.4700","70.5700","TopLayer","90","LIS2DW12TR"
"U9","SOT23-3AL","14.1000","71.1900","14.1000","71.1900","13.1300","72.1600","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","25.5845","53.8000","25.5845","53.8000","24.5345","53.0500","BottomLayer","90","MCP1810T"
"U7","WLP-6","25.5200","35.5100","25.5200","35.5100","25.9200","35.7100","BottomLayer","180","MAX38640AENT+"
"U6","DSBGA-6","24.7700","73.4900","24.7700","73.4900","24.5700","73.8900","TopLayer","360","LMH2110TMX"
"U5","HHM22106C1","22.9300","72.9400","22.9300","72.9400","22.4300","73.4900","TopLayer","270","HHM22106C1"
"U3","QFN-12","23.7702","78.3202","23.7700","78.3200","24.0967","77.2862","TopLayer","45","PE64102"
"U2","uDFN-6","13.6600","46.9500","13.6600","46.9500","13.3600","46.4500","BottomLayer","90","MAX2659"
"U1","S-LGA51","14.8100","40.3600","14.8100","40.3600","16.8100","42.3600","BottomLayer","180","Ublox ZOE-M8B"
"T3","VMT6","26.0800","75.7000","26.0800","75.7000","26.5800","75.2700","TopLayer","90","VT6M1T2CR"
"T2","VMT6","15.9400","27.4600","15.9400","27.4600","16.3700","26.9600","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","15.4500","34.2500","15.4500","34.2500","15.9500","33.5750","BottomLayer","180","NTZD3154NT1G"
"R25","RES0402","23.6100","35.0200","23.6100","35.0200","23.6100","35.5200","BottomLayer","270","768k"
"R24","RES0402","25.1800","33.9000","25.1800","33.9000","24.6800","33.9000","BottomLayer","360","1M"
"R23","RES0402","25.1800","32.8000","25.1800","32.8000","24.6800","32.8000","BottomLayer","360","100R"
"R22","RES0402","27.4700","73.5800","27.4700","73.5800","27.4700","73.0800","TopLayer","90","100k"
"R21","RES0402","26.3300","73.5800","26.3300","73.5800","26.3300","73.0800","TopLayer","90","100R"
"R20","RES0402","27.6700","75.6600","27.6700","75.6600","27.6700","76.1600","TopLayer","270","100k"
"R19","RES0402","24.7800","71.5900","24.7800","71.5900","25.2800","71.5900","TopLayer","180","50R"
"R18","RES0402","18.0900","68.7900","18.0900","68.7900","17.5900","68.7900","TopLayer","360","10k"
"R17","RES0402","16.7900","59.7800","16.7900","59.7800","16.7900","60.2800","BottomLayer","270","10k"
"R16","RES0402","14.3700","28.4500","14.3700","28.4500","14.3700","27.9500","BottomLayer","90","100k"
"R15","RES0402","17.5500","25.2400","17.5500","25.2400","17.5500","24.7400","BottomLayer","90","390R"
"R14","RES0402","15.9500","29.4800","15.9500","29.4800","15.9500","29.9800","BottomLayer","270","100R"
"R13","RES0402","15.9500","25.7700","15.9500","25.7700","15.4500","25.7700","BottomLayer","360","100k"
"R12","RES0402","17.5500","27.4600","17.5500","27.4600","17.5500","26.9600","BottomLayer","90","220R"
"R11","RES0402","17.5800","77.1700","17.5800","77.1700","17.5800","76.6700","TopLayer","90","10k"
"R10","RES0402","12.9400","77.2800","12.9400","77.2800","12.9400","76.7800","TopLayer","90","10k"
"R9","RES0402","12.9200","19.8700","12.9200","19.8700","12.4200","19.8700","TopLayer","360","100R"
"R8","RES0402","15.4400","32.5800","15.4400","32.5800","14.9400","32.5800","BottomLayer","360","100k"
"R7","RES0402","13.9000","34.4250","13.9000","34.4250","13.9000","33.9250","BottomLayer","90","100k"
"R6","RES0402","18.1400","34.0600","18.1400","34.0600","18.1400","34.5600","BottomLayer","270","100k"
"R5","RES0402","17.0100","34.0650","17.0100","34.0650","17.0100","34.5650","BottomLayer","270","100k"
"R4","RES0402","18.1500","40.5300","18.1500","40.5300","18.1500","41.0300","BottomLayer","270","100k"
"R3","RES0402","15.2900","46.2000","15.2900","46.2000","15.2900","45.7000","BottomLayer","90","100k"
"R2","RES0402","12.5400","35.2900","12.5400","35.2900","12.5400","34.7900","BottomLayer","90","100R"
"R1","RES0402","17.9900","47.5000","17.9900","47.5000","17.4900","47.5000","BottomLayer","360","0R"
"L5","IND2.3X1.7","24.7200","37.2700","24.7200","37.2700","25.5200","37.2700","BottomLayer","180","2.2uH"
"L4","IND0402","22.8600","74.6800","22.8600","74.6800","23.3300","74.6800","TopLayer","180","4.7nH"
"L3","IND0402","19.7800","78.3700","19.7800","78.3700","19.7800","77.9000","TopLayer","90","4.7nH"
"L2","IND0402","21.6100","46.1900","21.6100","46.1900","21.6100","46.6600","BottomLayer","270","?"
"L1","IND0402","16.0800","49.4000","16.0800","49.4000","15.6100","49.4000","BottomLayer","360","6.8nH"
"D2","LED0603","16.5000","21.9250","16.5000","21.9250","16.5000","22.7250","TopLayer","270","LED RED"
"D1","SOD-923","22.3100","43.4600","22.3100","43.4600","22.9100","43.4600","BottomLayer","180","ESD9R3.3ST5G"
"C38","CAP0402","14.8800","74.8000","14.8800","74.8000","15.3600","74.8000","TopLayer","180","100nF"
"C37","CAP0603","15.2200","73.4200","15.2200","73.4200","14.4700","73.4200","TopLayer","360","10uF"
"C36","CAP0402","13.1000","68.3100","13.1000","68.3100","13.1000","68.7900","BottomLayer","270","1uF"
"C34","CAP0402","23.6445","52.0000","23.6445","52.0000","24.1245","52.0000","BottomLayer","180","2.2uF 6V3"
"C33","CAP0603","26.3145","51.7000","26.3145","51.7000","25.5645","51.7000","BottomLayer","360","4u7/16V"
"C30","CAP0805","28.5400","22.4700","28.5400","22.4700","29.4900","22.4700","BottomLayer","180","100uF"
"C29","CAP0805","28.5400","24.7700","28.5400","24.7700","29.4900","24.7700","BottomLayer","180","100uF"
"C28","CAP0805","28.5400","27.1300","28.5400","27.1300","29.4900","27.1300","BottomLayer","180","100uF"
"C24","CAP0603","19.4100","38.0200","19.4100","38.0200","19.4100","38.7700","BottomLayer","270","10uF"
"C23","CAP0603","21.0400","38.0100","21.0400","38.0100","21.0400","38.7600","BottomLayer","270","22uF/4V"
"C22","CAP0402","22.4500","37.7600","22.4500","37.7600","22.4500","38.2400","BottomLayer","270","100nF"
"C21","CAP0402","27.6000","35.7100","27.6000","35.7100","28.0800","35.7100","BottomLayer","180","100nF"
"C20","CAP0603","27.8700","34.2900","27.8700","34.2900","28.6200","34.2900","BottomLayer","180","10uF"
"C19","CAP0603","28.3800","29.0500","28.3800","29.0500","29.1300","29.0500","BottomLayer","180","10uF"
"C18","CAP0603","27.8900","32.6800","27.8900","32.6800","28.6400","32.6800","BottomLayer","180","10uF"
"C17","CAP0402","12.5400","33.1300","12.5400","33.1300","12.5400","32.6500","BottomLayer","90","10nF"
"C16","CAP0402","24.5600","75.4300","24.5600","75.4300","24.5600","74.9500","TopLayer","90","100nF"
"C15","CAP0402","20.1300","68.7900","20.1300","68.7900","20.6100","68.7900","TopLayer","180","1uF"
"C14","CAP0402","17.9000","52.8300","17.9000","52.8300","17.4200","52.8300","TopLayer","360","100nF"
"C13","CAP0402","17.8900","51.6400","17.8900","51.6400","17.4100","51.6400","TopLayer","360","1uF"
"C12","CAP0603","20.7600","52.8400","20.7600","52.8400","21.5100","52.8400","TopLayer","180","10uF"
"C11","CAP0402","17.5900","70.4000","17.5900","70.4000","17.5900","70.8800","TopLayer","270","100nF"
"C10","CAP0402","18.6800","25.2500","18.6800","25.2500","18.6800","24.7700","BottomLayer","90","10nF"
"C9","CAP0402","27.0000","78.3000","27.0000","78.3000","27.4800","78.3000","TopLayer","180","1uF"
"C8","CAP0402","27.0000","79.5000","27.0000","79.5000","27.4800","79.5000","TopLayer","180","100nF"
"C7","CAP0402","22.1800","76.2700","22.1800","76.2700","22.1800","75.7900","TopLayer","90","1.2pF"
"C6","CAP0402","22.2900","47.7800","22.2900","47.7800","22.7700","47.7800","BottomLayer","180","?"
"C5","CAP0402","22.2900","44.5900","22.2900","44.5900","22.7700","44.5900","BottomLayer","180","?"
"C4","CAP0402","16.8100","36.8100","16.8100","36.8100","16.8100","36.3300","BottomLayer","90","100nF"
"C3","CAP0402","17.9900","36.8100","17.9900","36.8100","17.9900","36.3300","BottomLayer","90","1uF"
"C2","CAP0402","18.1900","49.4000","18.1900","49.4000","17.7100","49.4000","BottomLayer","360","470pF"
"C1","CAP0402","17.4900","45.9100","17.4900","45.9100","17.4900","45.4300","BottomLayer","90","33nF"
"A2","LORA_PCB_ANTENNA","24.8300","86.4600","24.8300","86.4600","19.7800","82.1600","TopLayer","360","SR42I010-R"
"U14","PWSON-6","47.5000","17.6000","47.5000","17.6000","48.0000","16.9000","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","50.2000","14.5000","50.2000","14.5000","49.2300","13.5300","BottomLayer","360","SI2374DS-T1-GE3"
"T5","SOT23-3AL","50.2000","17.8000","50.2000","17.8000","49.2300","16.8300","BottomLayer","360","SI2374DS-T1-GE3"
"R36","RES0402","50.8000","20.2000","50.8000","20.2000","50.8000","19.7000","BottomLayer","90","2.2k"
"R35","RES0402","48.5000","20.2000","48.5000","20.2000","48.5000","19.7000","BottomLayer","90","330R"
"C45","CAP0402","49.6500","20.2000","49.6500","20.2000","49.6500","20.6800","BottomLayer","270","100nF"
"TAB3","WP-SMBU","36.2000","15.0000","36.3100","14.8500","36.2000","15.0000","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","47.4000","15.0000","47.2800","15.0700","47.4000","15.0000","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","42.8042","25.2068","42.8042","25.2068","44.1542","24.2568","TopLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","40.0704","21.8929","40.0704","21.8929","39.3204","23.3429","BottomLayer","360","MCP16311T-E/MNY"
"T4","SOT23-3AL","42.1000","29.0000","42.1000","29.0000","41.1300","28.0300","BottomLayer","360","DMG2302UK-7"
"R34","RES0402","42.4700","30.0800","42.4700","30.0800","41.9700","30.0800","TopLayer","360","10k"
"R33","RES0402","44.5100","30.0800","44.5100","30.0800","44.0100","30.0800","TopLayer","360","165k"
"R32","RES0402","39.3000","30.0000","39.3000","30.0000","39.8000","30.0000","BottomLayer","180","100k"
"R31","RES0402","45.2600","30.2202","45.2600","30.2202","45.7600","30.2202","BottomLayer","180","100R"
"R30","RES0402","45.8750","21.1889","45.8750","21.1889","46.3750","21.1889","BottomLayer","180","10k"
"R29","RES0402","40.0342","24.7330","40.0342","24.7330","40.0342","25.2330","TopLayer","270","2k"
"R28","RES0402","45.4000","19.6000","45.4000","19.6000","45.4000","20.1000","BottomLayer","270","52.3k"
"R27","RES0402","44.1000","27.8000","44.1000","27.8000","44.1000","28.3000","BottomLayer","270","10k"
"L6","SRN5020TA","40.9604","15.9629","40.9604","15.9629","39.1604","15.9629","BottomLayer","360","SRN5020TA-220M"
"F1","FUSE0603","48.8455","30.1300","48.8455","30.1300","49.7455","30.1300","TopLayer","180","750mA"
"D4","SOD-523","42.2800","27.6500","42.9800","27.6500","42.9800","27.6500","TopLayer","180","BZX585-C15,115"
"D3","MB1S","48.5200","24.3900","48.5200","24.3900","49.7900","27.6400","TopLayer","180","MB1S"
"C44","CAP0402","42.4900","28.9500","42.4900","28.9500","42.0100","28.9500","TopLayer","360","100nF"
"C43","CAP0402","37.7000","22.9000","37.7000","22.9000","37.7000","22.4200","BottomLayer","90","1uF"
"C42","CAP0603","43.9204","20.2029","43.9204","20.2029","43.9204","20.9529","BottomLayer","270","10uF"
"C41","CAP0603","42.3404","20.2229","42.3404","20.2229","42.3404","20.9729","BottomLayer","270","10uF"
"C40","CAP0402","45.4342","24.7330","45.4342","24.7330","45.4342","25.2130","TopLayer","270","1uF"
"C39","CAP0402","37.9000","19.9000","37.9000","19.9000","37.9000","20.3800","BottomLayer","270","100nF"
"C32","CAP1206","42.6804","24.1729","42.6804","24.1729","42.6804","22.6229","BottomLayer","90","10uF /50V"
"C31","CAP1206","45.1204","24.1829","45.1204","24.1829","45.1204","22.6329","BottomLayer","90","10uF /50V"
"R26","RES0402","49.0745","54.5500","49.0745","54.5500","49.0745","54.0500","BottomLayer","90","0R"
"U4","Lora_Module_ES0","41.5875","60.6810","41.5600","61.0200","37.1850","54.7800","TopLayer","90","CMWX1ZZABZ"
"A1","MPA-184","42.8100","41.6100","41.7100","40.5100","42.8100","41.6100","TopLayer","360","MPA-184 1594MHz"
"X1","9HT11","34.6100","37.0800","34.6100","37.0800","33.9100","37.0800","BottomLayer","360","9HT11-32.768KEZC-T"
"U11","LGA-12","36.4200","71.3200","36.4200","71.3200","35.6700","70.5700","TopLayer","90","LIS2DW12TR"
"U9","SOT23-3AL","35.3000","71.1900","35.3000","71.1900","34.3300","72.1600","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","46.7845","53.8000","46.7845","53.8000","45.7345","53.0500","BottomLayer","90","MCP1810T"
"U7","WLP-6","46.7200","35.5100","46.7200","35.5100","47.1200","35.7100","BottomLayer","180","MAX38640AENT+"
"U6","DSBGA-6","45.9700","73.4900","45.9700","73.4900","45.7700","73.8900","TopLayer","360","LMH2110TMX"
"U5","HHM22106C1","44.1300","72.9400","44.1300","72.9400","43.6300","73.4900","TopLayer","270","HHM22106C1"
"U3","QFN-12","44.9702","78.3202","44.9700","78.3200","45.2967","77.2862","TopLayer","45","PE64102"
"U2","uDFN-6","34.8600","46.9500","34.8600","46.9500","34.5600","46.4500","BottomLayer","90","MAX2659"
"U1","S-LGA51","36.0100","40.3600","36.0100","40.3600","38.0100","42.3600","BottomLayer","180","Ublox ZOE-M8B"
"T3","VMT6","47.2800","75.7000","47.2800","75.7000","47.7800","75.2700","TopLayer","90","VT6M1T2CR"
"T2","VMT6","37.1400","27.4600","37.1400","27.4600","37.5700","26.9600","BottomLayer","180","VT6M1T2CR"
"T1","SOT-563","36.6500","34.2500","36.6500","34.2500","37.1500","33.5750","BottomLayer","180","NTZD3154NT1G"
"R25","RES0402","44.8100","35.0200","44.8100","35.0200","44.8100","35.5200","BottomLayer","270","768k"
"R24","RES0402","46.3800","33.9000","46.3800","33.9000","45.8800","33.9000","BottomLayer","360","1M"
"R23","RES0402","46.3800","32.8000","46.3800","32.8000","45.8800","32.8000","BottomLayer","360","100R"
"R22","RES0402","48.6700","73.5800","48.6700","73.5800","48.6700","73.0800","TopLayer","90","100k"
"R21","RES0402","47.5300","73.5800","47.5300","73.5800","47.5300","73.0800","TopLayer","90","100R"
"R20","RES0402","48.8700","75.6600","48.8700","75.6600","48.8700","76.1600","TopLayer","270","100k"
"R19","RES0402","45.9800","71.5900","45.9800","71.5900","46.4800","71.5900","TopLayer","180","50R"
"R18","RES0402","39.2900","68.7900","39.2900","68.7900","38.7900","68.7900","TopLayer","360","10k"
"R17","RES0402","37.9900","59.7800","37.9900","59.7800","37.9900","60.2800","BottomLayer","270","10k"
"R16","RES0402","35.5700","28.4500","35.5700","28.4500","35.5700","27.9500","BottomLayer","90","100k"
"R15","RES0402","38.7500","25.2400","38.7500","25.2400","38.7500","24.7400","BottomLayer","90","390R"
"R14","RES0402","37.1500","29.4800","37.1500","29.4800","37.1500","29.9800","BottomLayer","270","100R"
"R13","RES0402","37.1500","25.7700","37.1500","25.7700","36.6500","25.7700","BottomLayer","360","100k"
"R12","RES0402","38.7500","27.4600","38.7500","27.4600","38.7500","26.9600","BottomLayer","90","220R"
"R11","RES0402","38.7800","77.1700","38.7800","77.1700","38.7800","76.6700","TopLayer","90","10k"
"R10","RES0402","34.1400","77.2800","34.1400","77.2800","34.1400","76.7800","TopLayer","90","10k"
"R9","RES0402","34.1200","19.8700","34.1200","19.8700","33.6200","19.8700","TopLayer","360","100R"
"R8","RES0402","36.6400","32.5800","36.6400","32.5800","36.1400","32.5800","BottomLayer","360","100k"
"R7","RES0402","35.1000","34.4250","35.1000","34.4250","35.1000","33.9250","BottomLayer","90","100k"
"R6","RES0402","39.3400","34.0600","39.3400","34.0600","39.3400","34.5600","BottomLayer","270","100k"
"R5","RES0402","38.2100","34.0650","38.2100","34.0650","38.2100","34.5650","BottomLayer","270","100k"
"R4","RES0402","39.3500","40.5300","39.3500","40.5300","39.3500","41.0300","BottomLayer","270","100k"
"R3","RES0402","36.4900","46.2000","36.4900","46.2000","36.4900","45.7000","BottomLayer","90","100k"
"R2","RES0402","33.7400","35.2900","33.7400","35.2900","33.7400","34.7900","BottomLayer","90","100R"
"R1","RES0402","39.1900","47.5000","39.1900","47.5000","38.6900","47.5000","BottomLayer","360","0R"
"L5","IND2.3X1.7","45.9200","37.2700","45.9200","37.2700","46.7200","37.2700","BottomLayer","180","2.2uH"
