Altium Designer Pick and Place Locations
D:\OneDrive\IRNAS-Common\_NEW-IRNAS-COMMON\SmartParks\SmartParks - Lion tracker\Electronics\LION\04_OUTPUT_FILES\Lion_Tracker_V1.1_PICK & PLACE\Lion_Tracker_V1.1_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       17/10/19
Time:       12:06
Revision:   Not in VersionControl
Variant:    BASIC
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"D1","SOD-923","19.2900","51.3400","19.2900","51.3400","19.2900","50.7400","BottomLayer","90","ESD9R3.3ST5G"
"C38","CAP0402","29.0100","76.1500","29.0100","76.1500","29.0100","76.6300","BottomLayer","270","100nF"
"C37","CAP0603","27.5900","76.4100","27.5900","76.4100","27.5900","75.6600","BottomLayer","90","10uF"
"C36","CAP0402","14.6500","28.7100","14.6500","28.7100","14.6500","29.1900","BottomLayer","270","1uF"
"C34","CAP0402","26.7550","56.1400","26.7550","56.1400","26.2750","56.1400","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","12.5100","35.0084","12.5100","35.0084","11.5600","35.0084","BottomLayer","360","100uF"
"C29","CAP0805","12.5100","32.7084","12.5100","32.7084","11.5600","32.7084","BottomLayer","360","100uF"
"C28","CAP0805","12.5100","37.2700","12.5100","37.2700","11.5600","37.2700","BottomLayer","360","100uF"
"C24","CAP0603","13.3700","46.6200","13.3700","46.6200","13.3700","45.8700","BottomLayer","90","10uF"
"C23","CAP0603","15.7400","44.8800","15.7400","44.8800","14.9900","44.8800","BottomLayer","360","22uF/4V"
"C22","CAP0402","16.3700","46.2600","16.3700","46.2600","16.8500","46.2600","BottomLayer","180","100nF"
"C21","CAP0402","15.4500","38.8200","15.4500","38.8200","15.9300","38.8200","BottomLayer","180","100nF"
"C20","CAP0603","15.7300","40.1800","15.7300","40.1800","16.4800","40.1800","BottomLayer","180","10uF"
"C19","CAP0603","15.9900","37.2900","15.9900","37.2900","16.7400","37.2900","BottomLayer","180","10uF"
"C18","CAP0603","14.9700","42.5300","14.9700","42.5300","14.9700","43.2800","BottomLayer","270","10uF"
"C17","CAP0402","18.3000","55.4000","18.3000","55.4000","18.3000","54.9200","BottomLayer","90","10nF"
"C16","CAP0402","12.3000","77.6600","12.3000","77.6600","12.7800","77.6600","BottomLayer","180","100nF"
"C15","CAP0402","11.9200","65.6000","11.9200","65.6000","11.9200","66.0800","BottomLayer","270","1uF"
"C14","CAP0402","26.7550","58.4400","26.7550","58.4400","26.2750","58.4400","BottomLayer","360","100nF"
"C13","CAP0402","26.7650","57.2900","26.7650","57.2900","26.2850","57.2900","BottomLayer","360","1uF"
"C12","CAP0603","27.0400","59.8100","27.0400","59.8100","26.2900","59.8100","BottomLayer","360","10uF"
"C11","CAP0402","28.0300","70.2000","28.0300","70.2000","28.0300","69.7200","BottomLayer","90","100nF"
"C10","CAP0402","26.7101","35.8800","26.7101","35.8800","26.7101","36.3600","BottomLayer","270","10nF"
"C9","CAP0402","14.3900","77.6600","14.3900","77.6600","13.9100","77.6600","BottomLayer","360","1uF"
"C8","CAP0402","17.0800","77.6600","17.0800","77.6600","17.5600","77.6600","BottomLayer","180","100nF"
"C7","CAP0402","15.7600","72.5100","15.7600","72.5100","15.4206","72.1706","BottomLayer","45","1.2pF"
"C4","CAP0402","14.7600","46.8900","14.7600","46.8900","14.7600","46.4100","BottomLayer","90","100nF"
"C3","CAP0402","12.0700","57.4800","12.0700","57.4800","12.0700","57.0000","BottomLayer","90","1uF"
"C2","CAP0402","17.7800","52.0400","17.7800","52.0400","17.3000","52.0400","BottomLayer","360","470pF"
"C1","CAP0402","13.3600","52.2700","13.3600","52.2700","13.3600","52.7500","BottomLayer","270","33nF"
"A2","LORA_PCB_ANTENNA","24.9100","86.3700","24.9100","86.3700","19.8600","82.0700","TopLayer","360","SR42I010-R"
"A1","MPA-184","42.9250","52.0400","41.8250","50.9400","42.9250","52.0400","TopLayer","360","MPA-184 1594MHz"
"P1","BATTERY_18650_-_SMD_TAB","38.6150","47.0050","40.4500","47.0200","40.4500","11.9200","BottomLayer","180","BAT - 18650"
"C44","CAP0402","40.4300","22.5400","40.4300","22.5400","40.4300","22.0600","BottomLayer","90","100nF"
"C33","CAP0603","46.8350","54.0000","46.8350","54.0000","46.8350","54.7500","BottomLayer","270","4u7/16V"
"U1","S-LGA51","36.4600","56.9500","36.4600","56.9500","34.4600","54.9500","BottomLayer","360","Ublox ZOE-M8B"
"U14","PWSON-6","36.1000","85.7900","36.1000","85.7900","36.6000","85.0900","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","33.0000","83.0900","33.0000","83.0900","33.9700","84.0600","BottomLayer","180","SI2374DS-T1-GE3"
"T5","SOT23-3AL","33.0000","86.2900","33.0000","86.2900","33.9700","87.2600","BottomLayer","180","SI2374DS-T1-GE3"
"R36","RES0402","32.8000","88.3900","32.8000","88.3900","32.3000","88.3900","BottomLayer","360","2.2k"
"R35","RES0402","36.0000","89.3900","36.0000","89.3900","36.5000","89.3900","BottomLayer","180","330R"
"C45","CAP0402","36.0000","88.2900","36.0000","88.2900","35.5200","88.2900","BottomLayer","360","100nF"
"TAB3","WP-SMBU","36.3000","14.8900","36.4100","14.7400","36.3000","14.8900","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","47.5000","14.8900","47.3800","14.9600","47.5000","14.8900","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","41.8300","46.2900","41.8300","46.2900","40.4800","45.3400","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","47.8197","39.2371","47.8197","39.2371","48.5697","37.7871","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","45.7900","32.1300","45.7900","32.1300","46.7600","33.1000","BottomLayer","180","DMG2302UK-7"
"R34","RES0402","41.5500","22.5300","41.5500","22.5300","41.5500","22.0300","BottomLayer","90","10k"
"R33","RES0402","41.5500","24.5500","41.5500","24.5500","41.5500","24.0500","BottomLayer","90","165k"
"R32","RES0402","48.6900","30.9900","48.6900","30.9900","49.1900","30.9900","BottomLayer","180","100k"
"R31","RES0402","48.6900","32.0900","48.6900","32.0900","49.1900","32.0900","BottomLayer","180","100R"
"R30","RES0402","42.0150","39.9411","42.0150","39.9411","41.5150","39.9411","BottomLayer","360","10k"
"R29","RES0402","43.1600","43.6500","43.1600","43.6500","43.1600","43.1500","BottomLayer","90","2k"
"R28","RES0402","42.4900","41.5300","42.4900","41.5300","42.4900","41.0300","BottomLayer","90","52.3k"
"R27","RES0402","43.7900","33.3300","43.7900","33.3300","43.7900","32.8300","BottomLayer","90","10k"
"L6","SRN5020TA","46.9300","45.3700","46.9300","45.3700","48.7300","45.3700","BottomLayer","180","SRN5020TA-220M"
"F1","FUSE0603","44.7600","27.5700","44.7600","27.5700","45.6600","27.5700","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","43.8800","23.1400","43.8800","23.1400","43.8800","21.1750","BottomLayer","90","SMAJ28A"
"D3","MB1S","49.0500","24.2900","49.0500","24.2900","47.7800","27.5400","BottomLayer","360","MB1S"
"C43","CAP0402","46.3000","29.7900","46.3000","29.7900","46.7800","29.7900","BottomLayer","180","1uF"
"C42","CAP0603","43.9696","40.9271","43.9696","40.9271","43.9696","40.1771","BottomLayer","90","10uF"
"C41","CAP0603","45.5496","40.9071","45.5496","40.9071","45.5496","40.1571","BottomLayer","90","10uF"
"C40","CAP0402","41.9100","43.6700","41.9100","43.6700","41.9100","43.1900","BottomLayer","90","1uF"
"C39","CAP0402","49.9900","41.2300","49.9900","41.2300","49.9900","40.7500","BottomLayer","90","100nF"
"C32","CAP1206","45.2097","36.9571","45.2097","36.9571","45.2097","38.5071","BottomLayer","270","10uF /50V"
"C31","CAP1206","42.7697","36.9471","42.7697","36.9471","42.7697","38.4971","BottomLayer","270","10uF /50V"
"U4","Lora_Module_ES0","42.5505","66.2319","42.3303","66.4900","49.8362","65.1713","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","37.7067","60.0400","37.7067","60.0400","38.4067","60.0400","BottomLayer","180","9HT11-32.768KEZC-T"
"U11","LGA-12","46.8000","76.8700","46.8000","76.8700","46.0500","76.1200","BottomLayer","360","LIS2DW12TR"
"U9","SOT23-3AL","38.1600","28.2200","38.1600","28.2200","37.1900","29.1900","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","48.7850","54.0800","48.7850","54.0800","48.0350","55.1300","BottomLayer","360","MCP1810T"
"U7","WLP-6","34.8900","42.5300","34.8900","42.5300","35.0900","42.1300","BottomLayer","90","MAX38640AENT+"
"U6","DSBGA-6","33.5900","71.8900","33.5900","71.8900","33.9900","71.6900","BottomLayer","90","LMH2110TMX"
"U5","HHM22106C1","34.4800","69.8800","34.4800","69.8800","34.9800","70.4300","BottomLayer","270","HHM22106C1"
"U3","QFN-12","37.5520","75.2903","37.5520","75.2900","36.5900","74.7900","BottomLayer","90","PE64102"
"U2","uDFN-6","36.2600","53.6400","36.2600","53.6400","36.5600","54.1400","BottomLayer","270","MAX2659"
"T3","VMT6","34.5400","75.5700","34.5400","75.5700","35.0400","76.0000","BottomLayer","270","VT6M1T2CR"
"T2","VMT6","50.7501","33.6700","50.7501","33.6700","50.3201","34.1700","BottomLayer","360","VT6M1T2CR"
"T1","SOT-563","34.8300","61.2800","34.8300","61.2800","34.3300","61.9550","BottomLayer","360","NTZD3154NT1G"
"R25","RES0402","34.4700","44.0700","34.4700","44.0700","34.9700","44.0700","BottomLayer","180","768k"
"R24","RES0402","34.1500","40.9700","34.1500","40.9700","33.6500","40.9700","BottomLayer","360","1M"
"R23","RES0402","34.6400","39.4100","34.6400","39.4100","34.6400","38.9100","BottomLayer","90","100R"
"R22","RES0402","33.1200","76.0800","33.1200","76.0800","33.1200","76.5800","BottomLayer","270","100k"
"R21","RES0402","33.1200","74.0700","33.1200","74.0700","33.1200","73.5700","BottomLayer","90","100R"
"R20","RES0402","34.7000","74.0400","34.7000","74.0400","35.2000","74.0400","BottomLayer","180","100k"
"R19","RES0402","33.0200","69.3800","33.0200","69.3800","33.0200","69.8800","BottomLayer","270","50R"
"R18","RES0402","49.8200","71.7800","49.8200","71.7800","49.3200","71.7800","BottomLayer","360","10k"
"R17","RES0402","47.8800","71.7400","47.8800","71.7400","47.8800","72.2400","BottomLayer","270","10k"
"R16","RES0402","51.4500","31.8300","51.4500","31.8300","51.4500","31.3300","BottomLayer","90","100k"
"R15","RES0402","49.1401","35.8900","49.1401","35.8900","49.1401","36.3900","BottomLayer","270","390R"
"R14","RES0402","50.3500","31.8300","50.3500","31.8300","50.3500","31.3300","BottomLayer","90","100R"
"R13","RES0402","50.7401","35.3600","50.7401","35.3600","51.2401","35.3600","BottomLayer","180","100k"
"R12","RES0402","49.1401","33.6700","49.1401","33.6700","49.1401","34.1700","BottomLayer","270","220R"
"R11","RES0402","47.7700","73.8500","47.7700","73.8500","47.7700","73.3500","BottomLayer","90","10k"
"R10","RES0402","48.8900","73.8500","48.8900","73.8500","48.8900","73.3500","BottomLayer","90","10k"
"R9","RES0402","33.8400","26.9600","33.8400","26.9600","33.8400","27.4600","BottomLayer","270","100R"
"R8","RES0402","34.8200","62.8700","34.8200","62.8700","35.3200","62.8700","BottomLayer","180","100k"
"R7","RES0402","36.3200","61.7500","36.3200","61.7500","36.3200","62.2500","BottomLayer","270","100k"
"R6","RES0402","33.3400","60.7400","33.3400","60.7400","33.3400","60.2400","BottomLayer","90","100k"
"R5","RES0402","33.3400","63.3200","33.3400","63.3200","33.3400","63.8200","BottomLayer","270","100k"
"R4","RES0402","37.6500","47.3700","37.6500","47.3700","38.1500","47.3700","BottomLayer","180","100k"
"R3","RES0402","34.6200","53.8400","34.6200","53.8400","34.1200","53.8400","BottomLayer","360","100k"
"R2","RES0402","39.6000","57.4400","39.6000","57.4400","39.6000","56.9400","BottomLayer","90","100R"
"R1","RES0402","35.1500","50.7100","35.1500","50.7100","34.6500","50.7100","BottomLayer","360","0R"
"L5","IND2.3X1.7","38.3200","42.5300","38.3200","42.5300","38.3200","41.7300","BottomLayer","90","2.2uH"
"L4","IND0402","35.5900","71.8200","35.5900","71.8200","35.2577","72.1524","BottomLayer","315","4.7nH"
"L3","IND0402","40.4700","77.6300","40.4700","77.6300","40.0000","77.6300","BottomLayer","360","4.7nH"
"L1","IND0402","37.0200","52.0400","37.0200","52.0400","36.5500","52.0400","BottomLayer","360","6.8nH"
"D2","LED0603","32.4000","27.2600","32.4000","27.2600","32.4000","28.0600","BottomLayer","270","LED RED"
"D1","SOD-923","40.5900","51.3400","40.5900","51.3400","40.5900","50.7400","BottomLayer","90","ESD9R3.3ST5G"
"C38","CAP0402","50.3100","76.1500","50.3100","76.1500","50.3100","76.6300","BottomLayer","270","100nF"
"C37","CAP0603","48.8900","76.4100","48.8900","76.4100","48.8900","75.6600","BottomLayer","90","10uF"
"C36","CAP0402","35.9500","28.7100","35.9500","28.7100","35.9500","29.1900","BottomLayer","270","1uF"
"C34","CAP0402","48.0550","56.1400","48.0550","56.1400","47.5750","56.1400","BottomLayer","360","2.2uF 6V3"
"C30","CAP0805","33.8100","35.0084","33.8100","35.0084","32.8600","35.0084","BottomLayer","360","100uF"
"C29","CAP0805","33.8100","32.7084","33.8100","32.7084","32.8600","32.7084","BottomLayer","360","100uF"
"C28","CAP0805","33.8100","37.2700","33.8100","37.2700","32.8600","37.2700","BottomLayer","360","100uF"
"C24","CAP0603","34.6700","46.6200","34.6700","46.6200","34.6700","45.8700","BottomLayer","90","10uF"
"C23","CAP0603","37.0400","44.8800","37.0400","44.8800","36.2900","44.8800","BottomLayer","360","22uF/4V"
"C22","CAP0402","37.6700","46.2600","37.6700","46.2600","38.1500","46.2600","BottomLayer","180","100nF"
"C21","CAP0402","36.7500","38.8200","36.7500","38.8200","37.2300","38.8200","BottomLayer","180","100nF"
"C20","CAP0603","37.0300","40.1800","37.0300","40.1800","37.7800","40.1800","BottomLayer","180","10uF"
"C19","CAP0603","37.2900","37.2900","37.2900","37.2900","38.0400","37.2900","BottomLayer","180","10uF"
"C18","CAP0603","36.2700","42.5300","36.2700","42.5300","36.2700","43.2800","BottomLayer","270","10uF"
"C17","CAP0402","39.6000","55.4000","39.6000","55.4000","39.6000","54.9200","BottomLayer","90","10nF"
"C16","CAP0402","33.6000","77.6600","33.6000","77.6600","34.0800","77.6600","BottomLayer","180","100nF"
"C15","CAP0402","33.2200","65.6000","33.2200","65.6000","33.2200","66.0800","BottomLayer","270","1uF"
"C14","CAP0402","48.0550","58.4400","48.0550","58.4400","47.5750","58.4400","BottomLayer","360","100nF"
"C13","CAP0402","48.0650","57.2900","48.0650","57.2900","47.5850","57.2900","BottomLayer","360","1uF"
"C12","CAP0603","48.3400","59.8100","48.3400","59.8100","47.5900","59.8100","BottomLayer","360","10uF"
"C11","CAP0402","49.3300","70.2000","49.3300","70.2000","49.3300","69.7200","BottomLayer","90","100nF"
"C10","CAP0402","48.0101","35.8800","48.0101","35.8800","48.0101","36.3600","BottomLayer","270","10nF"
"C9","CAP0402","35.6900","77.6600","35.6900","77.6600","35.2100","77.6600","BottomLayer","360","1uF"
"C8","CAP0402","38.3800","77.6600","38.3800","77.6600","38.8600","77.6600","BottomLayer","180","100nF"
"C7","CAP0402","37.0600","72.5100","37.0600","72.5100","36.7206","72.1706","BottomLayer","45","1.2pF"
"C4","CAP0402","36.0600","46.8900","36.0600","46.8900","36.0600","46.4100","BottomLayer","90","100nF"
"C3","CAP0402","33.3700","57.4800","33.3700","57.4800","33.3700","57.0000","BottomLayer","90","1uF"
"C2","CAP0402","39.0800","52.0400","39.0800","52.0400","38.6000","52.0400","BottomLayer","360","470pF"
"C1","CAP0402","34.6600","52.2700","34.6600","52.2700","34.6600","52.7500","BottomLayer","270","33nF"
"A2","LORA_PCB_ANTENNA","46.2100","86.3700","46.2100","86.3700","41.1600","82.0700","TopLayer","360","SR42I010-R"
"A1","MPA-184","64.2251","52.0400","63.1251","50.9400","64.2251","52.0400","TopLayer","360","MPA-184 1594MHz"
"P1","BATTERY_18650_-_SMD_TAB","59.9150","47.0050","61.7500","47.0200","61.7500","11.9200","BottomLayer","180","BAT - 18650"
"C44","CAP0402","61.7300","22.5400","61.7300","22.5400","61.7300","22.0600","BottomLayer","90","100nF"
"C33","CAP0603","68.1350","54.0000","68.1350","54.0000","68.1350","54.7500","BottomLayer","270","4u7/16V"
"U1","S-LGA51","57.7600","56.9500","57.7600","56.9500","55.7600","54.9500","BottomLayer","360","Ublox ZOE-M8B"
"U14","PWSON-6","57.4001","85.7900","57.4001","85.7900","57.9000","85.0900","BottomLayer","180","BQ29700DSET"
"T6","SOT23-3AL","54.3000","83.0900","54.3000","83.0900","55.2700","84.0600","BottomLayer","180","SI2374DS-T1-GE3"
"T5","SOT23-3AL","54.3000","86.2900","54.3000","86.2900","55.2700","87.2600","BottomLayer","180","SI2374DS-T1-GE3"
"R36","RES0402","54.1000","88.3900","54.1000","88.3900","53.6001","88.3900","BottomLayer","360","2.2k"
"R35","RES0402","57.3000","89.3900","57.3001","89.3900","57.8000","89.3900","BottomLayer","180","330R"
"C45","CAP0402","57.3001","88.2900","57.3001","88.2900","56.8201","88.2900","BottomLayer","360","100nF"
"TAB3","WP-SMBU","57.6000","14.8900","57.7100","14.7400","57.6000","14.8900","TopLayer","360","WP-SMBU SMD"
"TAB1","WP-SMBU","68.8001","14.8900","68.6801","14.9600","68.8001","14.8900","TopLayer","360","WP-SMBU SMD"
"U13","SOT23-5","63.1300","46.2900","63.1300","46.2900","61.7800","45.3400","BottomLayer","90","MCP73812T-420I/OT"
"U12","TDFN-8","69.1196","39.2371","69.1196","39.2371","69.8697","37.7871","BottomLayer","180","MCP16311T-E/MNY"
"T4","SOT23-3AL","67.0900","32.1300","67.0900","32.1300","68.0600","33.1000","BottomLayer","180","DMG2302UK-7"
"R34","RES0402","62.8500","22.5300","62.8500","22.5300","62.8500","22.0300","BottomLayer","90","10k"
"R33","RES0402","62.8500","24.5500","62.8500","24.5500","62.8500","24.0500","BottomLayer","90","165k"
"R32","RES0402","69.9900","30.9900","69.9900","30.9900","70.4900","30.9900","BottomLayer","180","100k"
"R31","RES0402","69.9900","32.0900","69.9900","32.0900","70.4900","32.0900","BottomLayer","180","100R"
"R30","RES0402","63.3150","39.9411","63.3150","39.9411","62.8150","39.9411","BottomLayer","360","10k"
"R29","RES0402","64.4600","43.6500","64.4600","43.6500","64.4600","43.1500","BottomLayer","90","2k"
"R28","RES0402","63.7900","41.5300","63.7900","41.5300","63.7900","41.0300","BottomLayer","90","52.3k"
"R27","RES0402","65.0900","33.3300","65.0900","33.3300","65.0900","32.8300","BottomLayer","90","10k"
"L6","SRN5020TA","68.2300","45.3700","68.2300","45.3700","70.0300","45.3700","BottomLayer","180","SRN5020TA-220M"
"F1","FUSE0603","66.0600","27.5700","66.0600","27.5700","66.9600","27.5700","BottomLayer","180","750mA"
"D4","DO-214AC_(SMA)","65.1801","23.1400","65.1800","23.1400","65.1801","21.1750","BottomLayer","90","SMAJ28A"
"D3","MB1S","70.3500","24.2900","70.3500","24.2900","69.0800","27.5400","BottomLayer","360","MB1S"
"C43","CAP0402","67.6000","29.7900","67.6001","29.7900","68.0800","29.7900","BottomLayer","180","1uF"
"C42","CAP0603","65.2697","40.9271","65.2697","40.9271","65.2697","40.1771","BottomLayer","90","10uF"
"C41","CAP0603","66.8497","40.9071","66.8497","40.9071","66.8497","40.1571","BottomLayer","90","10uF"
"C40","CAP0402","63.2100","43.6700","63.2100","43.6700","63.2100","43.1900","BottomLayer","90","1uF"
"C39","CAP0402","71.2900","41.2300","71.2900","41.2300","71.2900","40.7500","BottomLayer","90","100nF"
"C32","CAP1206","66.5096","36.9571","66.5096","36.9571","66.5096","38.5071","BottomLayer","270","10uF /50V"
"C31","CAP1206","64.0697","36.9471","64.0697","36.9471","64.0697","38.4971","BottomLayer","270","10uF /50V"
"U4","Lora_Module_ES0","63.8505","66.2319","63.6303","66.4900","71.1362","65.1713","BottomLayer","135","CMWX1ZZABZ"
"X1","9HT11","59.0068","60.0400","59.0068","60.0400","59.7068","60.0400","BottomLayer","180","9HT11-32.768KEZC-T"
"U11","LGA-12","68.1000","76.8700","68.1000","76.8700","67.3500","76.1200","BottomLayer","360","LIS2DW12TR"
"U9","SOT23-3AL","59.4600","28.2200","59.4600","28.2200","58.4900","29.1900","BottomLayer","270","DRV5032FBDBZR"
"U8","VDFN_2x2","70.0850","54.0800","70.0850","54.0800","69.3350","55.1300","BottomLayer","360","MCP1810T"
"U7","WLP-6","56.1900","42.5300","56.1900","42.5300","56.3900","42.1300","BottomLayer","90","MAX38640AENT+"
"U6","DSBGA-6","54.8901","71.8900","54.8901","71.8900","55.2900","71.6900","BottomLayer","90","LMH2110TMX"
